Name	Assigned Name	Formula	KEGG Pathways	Metabolika Pathways	Molecular Weight	RT [min]	Area: A1-GenX-colon.raw (F1)	Area: A3-GenX-colon.raw (F3)	Area: A5-GenX-colon.raw (F5)	Area: B2-PFos-colon.raw (F8)	Area: B4-PFos-colon.raw (F10)	Area: B6-PFos-colon.raw (F12)	Area: D1-GenX-colon.raw (F17)	Area: D3-GenX-colon.raw (F19)	Area: D5-GenX-colon.raw (F21)	Area: B1-GenX-colon.raw (F7)	Area: B3-GenX-colon.raw (F9)	Area: B5-GenX-colon.raw (F11)	Area: D8-PFos-colon.raw (F18)	Area: D10-PFos-colon.raw (F20)	Area: D12-PFos-colon.raw (F22)	Area: A8-PFos-colon.raw (F2)	Area: A10-PFos-colon.raw (F4)	Area: A12-PFos-colon.raw (F6)	Area: C2-PFos-colon.raw (F14)	Area: C4-PFos-colon.raw (F15)	Area: C6-PFos-colon.raw (F16)
Compound3912		C28 H46 N4 O3 S2	NA		550.30096	12.521	191408.514117822	732491.876460765	433940.285991875	455226.756491045	1217161.65268148	280651.363456412	433527.956828723	427212.989969886	499065.651144371	393416.155887626	1297785.89961931	305896.846159387	531293.3957754	1099828.22438263	400604.54602027	524288.327199602	422570.238072194	319850.218895307	292086.741135997	498760.67546424	804147.82799481
Compound3913		C33 H44 F N2 O2 P	NA		550.31515	15.844	216055.058715861	810900.117176958	696007.990233536	160301.387103744	740457.742300748	666673.308869922	541887.726323715	945463.024427795	531891.707455194	507372.448005541	877291.786878542	652239.467252855	1727463.15327157	582018.4455213	222691.90187164	1773023.96034723	3539414.83426915	867616.483974908	55397.7751098552	606394.717494772	518553.343377356
Compound3914		C32 H51 F O4 S	NA		550.3474	23.484	99030.04457058	74867.303274034	53410.9303333712	1426039.35849311	322672.704076785	110896.353453359	125529.707517768	68200.6853469648	74167.747369161	73030.2628331422	249059.625942864	84751.7252623251	127580.283556015	70968.6090162962	201816.635942446	2315586.46292358	518859.464332473	75991.6301526831	1243148.64420452	99256.3644278462	186015.294524648
Compound3915		C30 H45 F3 N4 O2	NA		550.35127	26.908	137383.067947875	928689.470580309	479936.670070032	387732.790549112	2334908.79791868	1277451.30447052	48846.0732882691	449566.897680161	52025.0520715624	360556.196636373	395407.161651819	405397.260392687	34892.7307967977	399824.454393278	44464.4247260992	2434284.18131336	1210207.09152627	3408025.85482283	159530.504219939	1800777.68786229	845923.981442846
Compound3916			NA		550.35173	22.636	41032.547038252	34192.2110154502	25776.8082170989	153908.584436687	94493.3356659978	35680.6901517952	29964.9790462734	31731.8215701808	21731.3867331094	33495.7749884173	41583.0909869141	27203.9101752435	91630.8738426539	34469.7012589589	81909.8325416684	777409.258239228	70879.8055695627	39643.8218878574	191734.797571894	79956.190445951	34317.4914520913
Compound3917		C19 H47 N5 O9 P2	NA		551.28493	24.666	74934.3193781884	67430.3834641409	72589.1009922339	1998422.73677743	308999.103215485	86539.0588966652	46117.7058548373	75454.0120989056	46318.4954365913	74759.542426665	122328.499694776	39098.6485541416	93654.8255848157	99206.226858473	151963.036753296	4907795.92059619	88502.2353281133	265832.521704598	2000822.6660231	151093.635689771	46673.700156976
Compound3918		C21 H46 F5 N9 S	NA		551.35185	23.609	21221.0758948132	23756.218073284	13487.1895490947	71234.5769578467	23325.996805637	12794.59123879	16270.8991342437	19984.2287578337	11692.3955494668	15735.3160673735	31401.1385980114	10204.5880796623	37383.6942928339	18283.1229062373	51342.8055731752	263130.438892347	70870.6640882317	10423.2707179658	36774.3037325529	45269.6683103949	12373.7895265722
Compound3919		C36 H58 N O P	NA		551.42497	31.355	469077.83919859	69694.0623612367	3744180.75888105	261740.413784288	189150.263477913	313898.517828466	1741533.76813718	110927.18995358	2782480.20367613	41132.2759443103	99927.3957818762	73945.1476895406	449218.917519734	1078849.23956061	3223052.223396	42396.1595995325	848755.978313644	192446.781970414	767149.726054773	20959.777587134	22169.8132026573
Compound3920		C36 H58 N O P	NA		551.42504	33.999	684880.12727499	829075.065217493	1190928.43032769	2423139.87022752	1629255.34780721	982923.461941077	839366.637488886	1061991.49146301	1941152.62831904	574585.336310138	838648.010347411	49210.3688407688	1054153.83087213	1858706.73443381	1138079.13591834	56886.7921503262	7638451.21100119	3274277.30059703	691193.194893301	1069024.21058539	23716.4043063384
Compound3921		C35 H51 F P2	NA		552.34563	18.529	144282.72169837	183198.125281768	71743.9708210064	61373.5289198472	143703.813267457	30876.8593339666	129298.307955445	215024.193504004	38691.3579712678	186947.459038092	282797.281659388	25686.8595933053	236756.361991168	104410.542742093	373381.333795728	331061.229086474	300463.5918796	34369.1387602853	171798.487996764	42619.5371280822	46696.0945455884
Compound3922		C24 H52 N6 O8	NA		552.38713	23.152	62281.7228848518	61347.1501401612	45721.5030066373	2121784.33256227	211247.788235092	51607.3506506654	44768.8909730363	57376.8860189125	32919.3616349548	45244.5916664066	65996.6341863237	35342.3800159796	92474.3497349841	59194.2541598822	119257.116669612	2678153.70309109	80239.4583170606	31258.3214632454	1807137.17982544	222365.062266428	40506.2101837367
Compound3923		C29 H62 F N O3 P2	NA		553.41856	25.519	54533.7988148588	67078.7597383279	39863.6169341857	2403690.58656565	1341367.33976446	147604.567995315	39748.2948239007	79035.4366776958	32590.1416986121	79661.8292291075	49465.6168896762	40875.3611953236	113533.305711239	59775.5928898906	163621.126979032	4745808.25744783	387166.550083021	160778.06351455	3006156.2307284	465710.147921445	62290.9871934922
Compound3924		C36 H59 N O S	NA		553.43404	23.377	55165.4726605698	274393.819639013	62468.601028222	40755.6728274006	50548.4802899948	121364.841963032	85313.2257841524	295169.993669199	113090.064616409	114020.785501637	316732.765883904	118185.005257897	63583.1904795677	42359.7578681846	369102.867980226	67480.6127159274	69693.2968373683	56933.5658801753	49581.6866342988	74347.869171063	41780.1382779537
Compound3925		C28 H53 F2 N9	NA		553.44072	34.978	21456.0595366953	64899.9130398911	156472.854517087	3615.95978972067	9443.89934898047	53824.1703641255	204682.268241585	243708.054203253	345368.151638406	139468.384398113	271813.277432562	42604.4110589317	48126.764460622	26803.7438826383	70794.9230714516	42009.4944165523	24656.0592668008	12340.3906478654	7922.49302048411	62894.7787562358	12283.2544918084
Compound3926			NA		553.6527	14.196	29870.6379870157	39262.5968773241	35049.9639214303	374858.449126078	114398.53053414	51646.3151344217	18929.3595658945	39510.1190569272	34110.4032530806	33243.14849174	47309.9527072212	20456.4985456905	48582.5109093377	43476.2407777937	75187.0959734436	1132381.70333015	66675.112212141	43651.8582592478	584898.239914362	53080.7208159278	35752.5174225067
Compound3927		C6 H6 F2 N4 O16 P2 S2	NA		553.86641	3.2	46762.7787624144	24476.6475634639	5671.38597542928	14451.6779191739	17862.2436319417	12434.2061378171	4802.42598824293	48081.9538672576	4230.60446948378	5860.79758577779	7261.73265622768	5218.02263332974	32680.4312208109	7942.02341812703	334261.813780312	67157.6527361623	114956.271479253	5411.58663830996	16070.1868527088	206827.53418297	18763.2760270716
Compound3928		C36 H15 F N4 O2	NA		554.11774	3.807	36123.9264548817	9939.48722991233	267744.810788383	1959.23104084672	79821.9255651915	35013.7115570961	5562.66999050274	14387.3975254189	14121.7844734484	81821.4956809217	172734.765046364	8170.00268450835	9127.90301667254	292751.499121187	17784.1572293507	3418.67044509392	18957.0177361102	15837.319941315	7618.18047543189	13337.8411118667	188282.238159884
Compound3929		C21 H35 Cl2 N4 O3 P3	NA		554.12999	19.447	48338.4127630164	46052.8885478494	38397.7786645528	61198.1863432567	116694.857741281	100805.204042173	25902.2703395833	75540.7102704622	28785.8678597481	77333.5642320833	51486.8922097972	41009.2290746385	162873.843799431	46731.9257572224	114812.784837748	82136.4809287904	643412.992256196	47055.0921475524	38053.1540105735	70695.2965729922	45645.3445586215
Compound3930		C28 H46 N2 O7 S	NA		554.30235	17.157	37473.3938232899	132798.048816495	61151.2550531481	709954.295832097	177714.944845677	70642.5808639615	40238.8458081025	81277.8416165591	167605.552038439	43876.5665589893	92310.6607246627	555727.788110278	75276.9220849245	48221.9356134049	94556.10949319	53144.3222874508	62677.1187625063	132136.085728919	233913.041682384	100289.650508457	386383.37698014
Compound3931		C21 H44 F2 N10 O5	NA		554.34614	14.246	24665.1556508315	32420.4010525655	28941.8932415804	413661.128307837	104078.887315692	42646.0393024123	15645.9924389211	30962.0307954072	22028.2309604361	30371.3818296103	39065.364049617	16913.5676483438	44865.6640243927	35899.743633311	60559.8060928578	1642138.56958188	37487.7847961121	31313.9412131948	272193.572031912	43830.4746471199	29522.0144785162
Compound3932		C24 H36 Cl2 F N O8	NA		555.17991	24.984	180201.699268409	81338.0399124587	65542.7607291539	290359.854874114	497512.761627562	30798.2891875983	311334.188544162	39289.9626455982	36193.8818864139	72077.6477485498	113224.476521939	63252.6748236552	1149388.11837167	143798.548637741	551140.537394234	3203727.02669626	5640593.28212875	113944.81515164	201307.199140326	209491.955112822	26665.3289613326
Compound3933		C14 H8 F8 N6 O7 S	NA		556.00463	14.227	23534.5735985917	30934.3401464301	27615.2774472193	95170.2422738331	57397.2213675872	40691.2636133	14914.1242336839	29542.8175208703	18932.8827929572	26191.7179394645	37274.7165433152	16117.3313674221	35322.4816802607	34254.1993518802	57783.9132168932	506017.043222785	40916.6279399204	29878.597345039	76842.297926156	41821.4077399945	28168.8075420642
Compound3934		C24 H49 N10 O P S	NA		556.35607	17.487	100363.543955152	68338.2223941042	50695.2759429784	38871.662680638	33561.8375749932	66950.1181213727	229443.701169276	61130.3109126977	112174.87580226	23211.8316650526	94273.5040964861	64939.5882032192	123196.144830816	47617.6329415902	47452.9996427808	193794.134605651	199460.816321238	32218.6099417071	44079.6959049609	47878.9017393174	15337.8138880219
Compound3935			NA		556.8239	14.203	23508.0808772435	30899.517554461	27584.191103237	464214.19232724	57332.609676813	40645.4577140048	14897.3354979195	29509.561357161	19402.5908946055	26162.2340874587	37232.7566295491	16099.1881889614	41460.2506197707	34215.6396153022	57718.8662295386	1147534.67451551	35196.7083344263	29844.9631960955	302064.421659322	41774.3296445703	28137.0980927386
Compound3936			NA		557.65575	14.249	22281.2563906548	29286.9535617837	26144.6452183599	142182.900241262	54771.9452296132	38524.2789137217	14119.8830095937	27969.5354975213	19899.191750914	24796.8963735906	35289.6776613061	15259.0141914516	41033.4399331732	32430.0159940656	54706.6714528444	473872.120883191	39823.2006308215	28287.4336026971	101277.842542836	39594.2380077237	26668.6974562946
Compound3937		C22 H46 F4 N10 O2	NA		558.37413	25.602	52417.4744829752	51413.8686373498	38316.6067440261	1150829.38080872	249606.577555168	65686.3457705632	38205.760004856	61184.8068659801	31325.3974234066	42669.08206948	47545.9763935014	26798.6438741241	97973.3050061491	57455.8472562678	155797.601158222	3617931.16511885	127380.461755996	37604.1153670135	1217220.56986794	153559.619310347	33096.9241172992
Compound3938		C29 H49 F3 N4 O3	NA		558.37629	35.374	17933.519485253	33148.8685620424	11471.7122411657	12525227.9995301	943391.65887877	56542.3203995901	16533.0135019371	8841.63409698332	9178.48601871965	18613.477499433	61520.2837235386	16744.6750364047	36869.1719905666	23100.9293063211	35007.2037777324	11968935.2239322	118551.471384385	130494.914744329	12093910.3822	1627010.5146025	103337.566957022
Compound3939		C31 H57 F O3 P2	NA		558.37651	22.133	89122.0992148331	1346216.93717062	226210.396607196	444061945.729677	231190807.422548	19534633.0020579	97585.5925960692	608668.408969339	188767.303444314	1463610.64290663	4377596.38721118	9034591.57541171	5015098.88558123	59863.479333551	1725583.03097683	760590846.4605	70045013.2871242	19292077.9687368	23382300.6191465	120696983.149333	13367473.768295
Compound3940		C27 H54 F3 N2 O4 P	NA		558.37692	0.429	15413.5117327205	9634.16579446587	10583.7073016379	37749.744615411	2380907.978996	109196.50775374	23686.2774996569	11695.0642453765	8289.74731253977	10279.2413273302	11821.4200198256	8710.59011401458	30417.971523085	16127.169514593	22343.0585544994	17926.5738989489	1761749.59677339	59619.3310093393	38136.4458413383	519557.109613121	22392.678134077
Compound3941			NA		558.73296	22.125	16492.4688022515	17243.5163968329	11273.2132359196	176996.77338134	48771.0672461293	20080.8500716513	14101.248414406	15620.641360993	8310.14065555433	15089.6292880137	17529.8259868662	11926.3743250203	41279.5719544543	16400.6089172503	39367.1978778422	576017.052765032	49024.9461720967	15035.8960558554	373882.380023348	31890.3485744687	19085.4115268583
Compound3942		C20 H45 N7 O11	NA		559.32011	12.67	55623.6302494101	97395.3479429567	50734.1428540128	2742752.84457911	492668.270129695	173173.560021465	19720.2564793811	68069.0967691224	198950.877131475	30957.7689448331	92163.9077334016	18818.2491196249	710764.63053428	50980.6318893456	296000.097621016	9246877.29306896	127532.557882686	91529.7035057847	4800657.73312503	57602.6883035397	45502.60433963
Compound3943		C29 H47 F2 N O7	NA		559.3311	14.157	27316.7014322052	35905.6487784794	32053.1955182029	520754.371318932	94140.5943972182	47230.560365461	17310.9012197586	36132.0078365285	21511.4050805418	30400.8626267057	43264.9564912765	18707.4699698034	39619.255856298	39759.0265476717	67070.0872619496	1115096.96344629	35138.4233507425	39333.1426288134	690911.677624756	48542.3245049277	32695.6807653342
Compound3944		C32 H51 F N3 O2 P	NA		559.37215	23.329	35067.3665541593	37341.801019895	62391.6348131148	169504.03116497	924380.729299262	318022.596008862	21867.1819591884	83320.8608996625	62991.2089165208	48362.1642371676	68060.548282278	17170.7346823123	385814.497209759	50833.3925182206	91563.1146729054	4324127.47150909	805180.203422296	363046.895913667	41432.1233245807	47746.2905104212	125571.434981224
Compound3945		C22 H48 F3 N9 O4	NA		559.37969	22.199	77994.6367516683	130559.256180362	65601.5961907282	106725453.902128	52674719.809727	3484129.02942015	55388.5172662951	210102.339905956	87706.9019452474	1276319.01325371	3421713.46967263	1056047.66336416	926674.918373834	85668.5463685598	312002.394354156	182942157.681993	16774451.0135312	4072993.30345265	161594672.599521	26591429.7239135	3003005.67696397
Compound3946		C25 H56 F2 N5 O4 P	NA		559.40593	22.673	55484.4241507602	45375.8037418876	33021.5309221094	1028763.62997966	2293747.93378273	1226634.53967567	38386.8116573294	59662.696355491	27839.1200704078	157731.590463978	245497.975846638	71432.5098291388	597023.98357953	44157.6123937462	134806.19361068	3463969.58277502	958131.609427223	106419.723650407	501285.741152194	1037297.62637616	387157.484936466
Compound3947		C13 H2 F7 O7 P3 S2	NA		559.8344	14.125	21524.1041828236	28291.7367229678	22049.5526007749	105473.518059725	52493.9943077813	34303.2222297198	13640.0671317281	28470.0955910861	16949.8402002018	23954.2587544436	34090.478797183	14025.0092267696	44662.8937173357	30214.7205255113	52847.6525381394	333251.327331498	27687.203994911	30992.4191206455	433405.806736006	33880.920804901	23829.4666151626
Compound3948		C29 H44 F3 O5 P	NA		560.28891	35.23	17162.9049955619	9771.44130595173	129785.632158143	29982.7089860787	22045.5662771017	22402.2865108732	29640.7994255072	17818.6701277876	37860.3749637375	18303.1908762975	19500.8407373394	7703.05977312135	45316.128642322	10440.8895678584	13535.369657161	11997.6738907631	8314.6613372654	8192.26250602572	19110.6378953089	17688.8660487576	7549.60660194836
Compound3949		C28 H45 N6 O4 P	NA		560.32466	25.498	81578.7346989483	277880.411675182	455486.541284655	61619.9420068762	1170381.0960575	1005099.82189247	80020.5242247141	213846.729128573	495661.855253506	266255.493900033	1465338.569064	861339.77011576	207712.641299627	694770.492093049	172003.113428476	70181.6586199428	614598.99984196	681019.813249427	52173.6584630614	760715.056307265	1548784.4977022
Compound3950		C24 H55 F2 N6 P S2	NA		560.36405	15.26	19072.0023825865	30915.568092877	21300.2263859376	18985.8767153853	58795.6406445758	47852.988544324	15792.4309802247	31474.0134988858	24544.7692262495	35824.7223062929	365564.343643857	14959.9540411468	38937.9791846611	28458.7141724835	130036.715739731	27063.5740422104	30067.7464301208	28115.1019116621	18625.3620840521	38893.2340466567	23289.0954747345
Compound3951		C29 H44 F4 N O3 P	NA		561.29833	25.385	23885.3151638451	21785.6592444269	19027.3095789035	21592.957402958	27384.4378329193	799726.458412928	18972.2651634079	30383.2296409163	14496.2057693947	19951.6570667173	23356.3654239154	13307.7048469915	41324.4157797095	28531.4981090711	78098.0271263166	43222.3102022302	34835.4498271762	14106.8362556492	29093.0144029258	22797.8068696591	14806.5228089519
Compound3952			NA		561.32805	25.506	54186.0122476617	38887.7182130175	114892.711709683	32044.70234491	311248.1888928	351047.911971767	23692.2927617726	44374.736480094	141003.42074008	77201.5132403409	444555.210574425	296334.432672723	60755.5568780491	209583.4011122	97527.6967118452	49163.2904730043	177222.005046613	205172.636640333	36330.9393274775	182299.408199881	420052.303397952
Compound3953			NA		561.59865	3.485	20222.0029734714	278654.091769808	11882.8533460782	16293.3734549221	20202.4976532327	16143.9031158401	396441.254192811	310541.944486585	280209.076769182	9512.13061622926	13430.1904828883	46363.4662628247	350494.137370111	20357.4766702484	111979.582290475	17452.5861112419	8805.53674136658	12156.3964850895	30769.2772092553	26252.6047742665	13931.828763444
Compound3954		C16 H5 Cl2 F6 N4 O2 P3	NA		561.891	3.207	212602.488278916	94176.8876229012	69600.107244316	142561.949844713	391171.438764422	220708.607110982	129407.812910617	29077.3638612219	89454.4570615772	184776.328404181	142502.066574515	123080.418650475	368837.951927098	340728.099435649	6886.9928545021	636653.554344749	336155.17566809	186192.466435735	197043.830775225	6555.30870198997	269239.481859527
Compound3955		C24 H31 N6 O4 P S2	NA		562.15881	3.734	3436912.02326477	48129.6687717317	1327591.63127989	729.414819244676	209385.010811937	196867.295797988	53380.4389457334	48936.5117450567	90915.858134257	874674.939601349	987082.670559519	63382.7199195599	36693.512980515	3016482.45994924	6012.82224468006	1787.70290209727	117433.103503092	19219.9831760732	1013.99282936232	16257.2990675223	2190718.59263994
Compound3956	Protoporphyrin IX	C34 H34 N4 O4	NA	Other	562.25734	25.476	7051636.5216037	22107065.1900644	6999844.27926822	10018685.0736827	8355114.22698477	17714601.6606152	14174180.3721322	167131583.184254	10389198.5061167	3458656.023563	12084999.8452584	1807443.6796408	166352851.620503	87378140.9743568	1198541934.34623	826386.928718383	597876.848107748	2583640.17330604	5156119.68107481	13831202.3024719	1029595.35063751
Compound3957		C30 H39 F O9	NA	Other	562.25753	25.689	18785017.0005865	20486419.6367218	7437001.50562932	8054455.13396988	7441684.17964615	16749443.0868278	12947851.8187802	145312672.511244	9654439.12454333	16163805.8650096	11459109.4525614	9901593.19424622	128181697.211221	13683236.6183629	37608481.0826356	5717714.75598692	5111559.61821806	3441162.14540621	4025308.14297624	40062158.7539221	3959765.66872259
Compound3958		C19 H26 F13 N O S	NA		563.15248	4.054	2024.06738019201	2410.61272428035	2082.85741293712	6638.7574925806	237072.25342364	4951.6139454482	1889.60187107846	3041.40001298916	1943.98224835796	2110.72301407344	62258.9107296495	1299.26753601677	2974.20826391061	3235.74591048132	3033.05031575252	12225.4177547687	4178.77328043913	18999.2964525377	16302.9513524366	97958.9099729154	41805.6691878769
Compound3959		C20 H27 F4 N9 P2 S	NA		563.15248	4.304	32584.721680432	38895.499584434	116139.229935278	87565.5228649106	1015978.29462228	111677.188828075	29062.3763835476	43082.8023313866	39577.8684794226	25917.4580069203	62258.9107296495	64635.6747834994	32114.2142743377	68840.554405914	36118.2343476922	132468.375206014	26002.8629559177	166440.181902695	123099.054821021	103519.504515062	41805.6691878769
Compound3960		C26 H31 Cl2 N5 O5	NA		563.16985	19.724	21027.5364577317	30119.0533257564	22289.6551700496	25412.3584456662	41721.5483900583	31173.4361829924	16752.2768327305	31895.2263823996	19477.4562501312	27387.1804119492	33989.9414181338	21224.0843201177	48153.2361869104	32361.9549437692	57658.8390968746	274831.809613864	1603555.72139739	105975.959426776	29616.3469042544	45461.8948684991	20282.4398590269
Compound3961			NA		563.28282	14.214	14090.5119903168	18520.8662872011	14434.4908695559	16627.4347321227	34364.6011899382	21162.748642337	8929.31607447405	17687.7402414663	11096.0216762696	15681.385266105	22316.9473705983	9181.31407446928	32655.9060347198	19874.4163966546	43478.3072950718	22980.1010033338	18125.1157564999	17392.4451163687	244232.021875939	22179.7625949701	16865.0992872942
Compound3962	PEG n12	C24 H50 O13	NA		563.35155	13.01	64800.1405218839	34824.1080903538	56762.3018755153	9695474.14184894	1004808.25096314	59985.1245251334	24665.8369432169	56419.213338591	108332.882482039	81911.1538748682	47036.2683151463	56383.7534855126	463917.381360391	93393.472517503	129534.637767009	24825131.102534	295644.182827279	75914.1574172937	10943164.3785579	140066.387408874	81901.9434081529
Compound3963		C23 H43 F2 O11 P	NA		564.25119	25.023	96144.493039214	78038.481221629	89791.3513895256	153673.778462461	377526.962695665	51058.4840828416	27391.2592334291	21607.7778107315	68708.44086872	95141.0764298852	78688.5032683727	73143.3574050249	208698.292043183	105460.327973213	69274.6712775866	399191.857906272	387351.548098867	75830.2586031975	90031.3784858408	242626.455984576	110475.441997293
Compound3964		C20 H40 N10 O5 S2	NA		564.26366	25.548	285703.483508988	1011943.87906763	334902.095123881	267049.047624816	260975.722390992	595176.438331315	560517.179332361	6899060.93004538	374931.088822439	158920.122881982	551662.36203594	492956.136021378	6994636.88817905	3887211.62777467	34569286.7207836	57297.1707285764	225010.950854258	54063.8381175422	83008.9279366184	3323327.84770699	36463.7207346479
Compound3965		C27 H41 F4 N2 O4 P	NA		564.27283	23.099	36035.4005807727	747329.637574872	210934.83986981	38490.6365962789	56062.665359662	23423.6330381563	345050.215659622	1969492.26185708	19513.2135981428	632717.825831647	393967.086789495	20247.5787490031	54814.9067633214	34654.0067770698	585750.478061826	56445.8812468702	46273.74094868	18528.6188169596	62016.4524682588	46283.1181464883	24010.3784554329
Compound3966		C21 H44 N2 O15	NA		564.27519	4.692	12757.5235085623	11048.1519896	11568.8583779456	2375.93731191594	39831.2105008895	34541.7490946189	6732.4159687919	11333.7628324074	7177.76106170741	12901.6830298342	19367.7634372373	6605.05207861829	12681.3760517572	16792.650908433	17955.7423059935	455814.381018577	23780.3660842729	25279.2643179238	2588.51740911553	17783.3749682581	33339.0795058217
Compound3967		C22 H40 N6 O11	NA		564.27555	12.655	28817.1902364002	411974.981068341	71023.1517507029	6584633.67797323	1433337.95238104	156110.675517656	23692.5701719428	44381.9731867033	1610020.62746836	74833.6562351718	114527.56031579	63438.5504261883	2038089.47843542	254883.142920486	1124482.26406405	10043651.6229349	191525.427515362	126735.429921377	5176196.39387262	577113.437580495	167354.110100887
Compound3968		C40 H37 F N2	NA		564.29319	10.873	2159.35268736343	5910.75499750421	4537.64165256498	10036.4960983624	16003.6024760438	75479.0370906812	1409.09037374201	2902.07690174492	4944.51247633453	27401.8434516969	3766.97680648501	1462.20729024246	4913.14750642461	3086.23640116922	3845.87744563168	10369.3528266177	2833.72380154827	127827.015685731	3094.54555767755	5242.8538151764	6087.89294188908
Compound3969		C32 H68 N8	NA		564.55876	25.587	55480.6698018026	127990.529156958	953227.08919127	49007.7807810039	53916.7858833528	44116.3896365031	172758.978419971	613349.159664348	240882.137126804	51649.0544863611	805818.260846875	632866.337658199	92916.919017043	54490.5605280048	147756.912854573	75188.2085232264	65740.4564940367	31799.9969588337	55562.9661016897	48205.3978441101	31388.7973640095
Compound3970		C36 H72 N2 O2	NA		564.55919	24.292	78786.8049713462	285373.936880554	477845.508530972	51984.654861858	55912.0784785305	50546.9545790799	159856.83558718	513905.215519776	405031.807830879	472157.583901247	431163.307901123	222170.974367565	98682.5422251984	69083.1892690206	110058.804090118	113032.752599948	107622.015113414	35519.7970250457	60564.9815980075	78815.0762126303	34741.903701039
Compound3971		C17 H46 N9 O6 P3	NA		565.27898	12.635	29086.3966666185	62494.0294488863	39487.7069629654	1547486.35939195	144172.370726051	74720.7989497115	23913.90307034	44796.5837878625	341187.609424668	67687.3585443984	116986.3855542	32224.2804048329	302512.034433984	109065.735899721	290633.556027514	2780490.56112655	41119.5534015356	102605.960315476	1783395.53083319	98640.2596816232	61853.8114568751
Compound3972		C26 H53 N3 O6 P2	NA		565.33827	35.25	22127.9181679465	24810.0147784241	118726.425592148	110552.408210359	35802.6292510312	224583.346980283	17838.1923333565	108377.50977468	61969.9957219127	84605.3075873471	26795.0657594411	13499.9981130671	744705.858792341	31748.2707667133	247708.8401219	14650.3937109302	98003.8816276279	28280.8173713232	56394.5854388502	129785.607919314	28280.1555786837
Compound3973	Ceramide (d18:1/18:0)	C36 H71 N O3	NA		565.54296	25.165	137831.169652791	727594.148143046	130186.921634685	38080.6993664125	90782.6990669663	98885.758250661	651317.922300866	466143.882785408	223493.995970148	149524.792953822	651403.11933179	194447.653338427	547440.560611195	69543.4573025994	167580.38142808	84621.0872959438	76205.1900082767	24920.3394357937	71585.2132377755	76735.2900830801	33578.6904227045
Compound3974		C32 H67 N7 O	NA		565.54296	25.508	580938.619540353	381324.027758451	60421.2703324446	57471.3359820102	63228.117396684	77377.6013479961	705261.78691337	364838.379157886	252350.059792044	355981.693936839	259976.87427241	1335328.72490749	310968.087859627	617039.968032776	174913.374602412	96803.4714034	78019.7184137471	37291.7989821818	132457.762378269	127837.51237209	221301.825924998
Compound3975		C21 H42 Cl2 N2 O5 P2 S	NA	Other	566.16637	20.45	61937.7472845654	68346.3188627293	111142.492774219	374211.570939696	283209.107749002	649107.254609791	71102.5816356862	50276.7199187385	160070.331378436	86895.4283689472	48944.0708055804	175669.055601405	327546.054944389	31050.22120975	339547.676498216	108581.509398577	6812176.00545592	338026.39976783	113359.301440146	920540.010979527	152559.740893962
Compound3976		C31 H39 F N4 O5	NA		566.2907	13.553	10030.2264378389	13632.1905882169	8942.33939554161	21253.6600719217	61681.1182332305	18065.8681197641	7078.65731467597	12243.0122313128	9406.27922053772	10769.1666819025	14009.5665682831	6245.98015111633	173381.045289024	14631.6547337876	20128.7222024886	245621.737593183	51029.0851465065	22049.3385056852	180536.999706331	17299.7184188112	13700.5613100972
Compound3977		C22 H34 Cl F4 N O3 S3	NA		567.13243	24.781	237517.464725831	85635.5169786716	143391.371801113	264785.691862125	238493.317114678	32771.9116666331	197545.029205385	99755.1146307214	41721.1326548118	146389.26863735	167972.021306123	118756.004292047	445382.054389284	159836.927651646	298129.59581592	7613906.66905864	5412802.75036085	668062.356838041	56879.7158851607	45023.1019674582	113886.474046437
Compound3978		C24 H55 F N9 O3 P	NA		567.41673	29.369	113950.681429305	268363.431672143	272533.165127222	56314.8524091368	237852.438582595	313794.997031428	211531.986363963	638201.327618053	357275.254170223	364010.302731015	514991.382097993	263775.227435779	370700.893735055	292445.179849441	145661.935180477	53835.1738051213	180361.681885362	253897.02525923	110496.410270983	263584.975339318	287631.755101306
Compound3979		C31 H60 F3 N O4	NA		567.44937	23.833	4378959.78183162	18114480.4103057	7747772.05833168	1544467.19251289	13828011.1309363	12152324.0132066	6581471.96517744	13347888.4210823	9407206.20902316	8086214.82632943	22035588.278934	8262568.07666474	5287851.94559075	10319323.2018804	18339036.3017375	1600361.04472512	9076459.112239	6996908.18104491	1847645.83787782	11877835.9661825	9000090.49223333
Compound3980		C29 H63 F2 N5 O3	NA		567.48732	34.777	195044.203000667	60826.2275079025	11317.7307917906	649958.291519451	123768.872075007	272862.755841588	77195.0735757645	59733.7718128044	83347.4919143658	79267.0916045838	86261.2485680844	7509.41542899005	426450.931087164	108725.573107415	189851.667326028	32794.5384464047	703727.677539783	200816.884868953	183686.136731228	10661.9313146024	11228.1800008654
Compound3981		C15 H2 F O17 P S2	NA		567.84545	14.235	20183.1551206143	26529.1649799258	23682.7502347177	343710.245675695	49223.6248726245	34896.6630782801	12790.2926150558	25335.8008049658	16236.7636995782	22461.9113591767	31966.6461310214	13822.1581859672	29272.9921544711	29376.2628056627	49555.2502384176	954684.222439479	25962.2945670056	25623.7642239409	241907.113268796	35865.8701098914	24157.455405023
